"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"QSC8MW4L","webpage","","","Proceedings of Mensch und Computer 2023","ACM Other conferences","","","","https://dl.acm.org/doi/proceedings/10.1145/3603555","","","2025-07-09 02:13:27","2025-07-09 02:13:27","2025-07-09 02:13:27","","","","","","","","","","","","","","en","","","","","","","","","C:\Users\Felipe\Zotero\storage\J4DPQSMM\3603555.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IQ5JEULC","webpage","","","Proceedings of the 2023 6th International Conference on Big Data Technologies","ACM Other conferences","","","","https://dl.acm.org/doi/proceedings/10.1145/3627377","","","2025-07-09 02:13:32","2025-07-09 02:13:32","2025-07-09 02:13:32","","","","","","","","","","","","","","en","","","","","","","","","C:\Users\Felipe\Zotero\storage\C8SG6D6E\3627377.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PQFD92C4","webpage","","","Proceedings of the 2023 15th International Conference on Machine Learning and Computing","ACM Other conferences","","","","https://dl.acm.org/doi/proceedings/10.1145/3587716","","","2025-07-09 02:13:34","2025-07-09 02:13:34","2025-07-09 02:13:34","","","","","","","","","","","","","","en","","","","","","","","","C:\Users\Felipe\Zotero\storage\IFIQRKPP\3587716.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"G32IB8F8","journalArticle","2025","Sha, Letian; Chen, Xiao; Xiao, Fu; Wang, Zhong; Long, Zhangbo; Fan, Qianyu; Dong, Jiankuo","VRVul-Discovery: BiLSTM-based Vulnerability Discovery for Virtual Reality Devices in Metaverse","ACM Trans. Multimedia Comput. Commun. Appl.","","1551-6857","10.1145/3677609","https://dl.acm.org/doi/10.1145/3677609","The rapid development of the metaverse has brought about numerous security challenges. Virtual Reality (VR), as one of the core technologies, plays a crucial role in the metaverse. The security of VR devices directly impacts user authentication and privacy. Currently, no attention has been paid to the vulnerabilities and security risks of VR devices. This article employs a bi-layer BiLSTM neural network to conduct a root cause analysis for user authentication and scene interaction when users enter metaverse environment using VR devices. By establishing the mapping between vulnerable VR firmware file attributes and metaverse interaction scenarios, we implement a vulnerability discovery and verification prototype called VRVul-Discovery, based on the concept of vulnerability discovery. Experiment results demonstrate that VRVul-Discovery provides high-accuracy determinations of firmware vulnerability attributes and scenarios susceptible to hijacking. In the end, the prototype system discovers seven unknown vulnerabilities, all of which are authenticated.","2025-12-30","2025-07-09 02:13:41","2025-07-09 02:13:41","2025-07-09 02:13:41","53:1–53:19","","2","21","","","VRVul-Discovery","","","","","","","","","","","","ACM Digital Library","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DH5GWHSL","webpage","","","Proceedings of the 2022 5th International Conference on Algorithms, Computing and Artificial Intelligence","ACM Other conferences","","","","https://dl.acm.org/doi/proceedings/10.1145/3579654","","","2025-07-09 02:14:27","2025-07-09 02:14:27","2025-07-09 02:14:27","","","","","","","","","","","","","","en","","","","","","","","","C:\Users\Felipe\Zotero\storage\7B67LFSE\3579654.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"L7D8GPG9","webpage","","","Proceedings of the 2022 11th International Conference on Networks, Communication and Computing","ACM Other conferences","","","","https://dl.acm.org/doi/proceedings/10.1145/3579895","","","2025-07-09 02:14:29","2025-07-09 02:14:29","2025-07-09 02:14:29","","","","","","","","","","","","","","en","","","","","","","","","C:\Users\Felipe\Zotero\storage\3NB83F8B\3579895.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YGZ6CG4R","webpage","","","Proceedings of the Winter Simulation Conference","ACM Conferences","","","","https://dl.acm.org/doi/proceedings/10.5555/3643142","","","2025-07-09 02:14:31","2025-07-09 02:14:31","2025-07-09 02:14:31","","","","","","","","","","","","","","en","","","","","","","","","C:\Users\Felipe\Zotero\storage\HNTK3KZZ\3643142.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"R3LV2AI9","conferencePaper","2024","Mo, Xingsheng; Shi, Zhan; Zou, Quanyu; Yang, Zhengzheng","Breaststroke Training in Adolescents: A Scientometric Analysis","Proceedings of the 2023 International Conference on Information Education and Artificial Intelligence","979-8-4007-1615-7","","10.1145/3660043.3660192","https://dl.acm.org/doi/10.1145/3660043.3660192","Objective: To methodically assess research trends in adolescent breaststroke swimming to inform future training directions.Methods: A scientometrics analysis using citespace6.2.R6 software examined literature from 2013 to 2023.Results: The quantity of literature on adolescent breaststroke training has increased. Notable English contributors include Veiga and Gonio, while Chinese literature lacks central authors. Research concentrates on land-based training, pivotal training methods, pre-competition preparation, post-intensity recovery, and starts and turns. Key terms are adolescents, physical training, swimming, performance, and competition analysis. Recent hot topics in Chinese research include physical and load training methods, while ""Elite athlete"" trends in English literature.Conclusion: Adolescent breaststroke training requires customization over standardization. Tailored plans should reflect individual physical and psychological traits, technique style, skill level, coaching, and regional factors for optimal results.","2024-05-30","2025-07-09 02:15:03","2025-07-09 02:15:03","2025-07-08","839–846","","","","","","Breaststroke Training in Adolescents","ICIEAI '23","","","","Association for Computing Machinery","New York, NY, USA","","","","","","ACM Digital Library","","","","C:\Users\Felipe\Zotero\storage\QYLJQ7CB\Mo et al. - 2024 - Breaststroke Training in Adolescents A Scientometric Analysis.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TQUG6V2Z","conferencePaper","2024","Liu, Bing; Xie, Ruilian; Chen, Lijun","Process resource usage anomaly detection method based on process call stack in Linux Server","Proceedings of the 2023 6th International Conference on Artificial Intelligence and Pattern Recognition","979-8-4007-0767-4","","10.1145/3641584.3641804","https://dl.acm.org/doi/10.1145/3641584.3641804","The call stack is a trace of function calls when a program is running. By analyzing the call stack, we can learn the execution path of the program, the relationship between functions and the number of function calls, which is of great significance for program optimization and troubleshooting. However, the call stack information is often very large, especially in complex application scenarios, the analysis and processing efficiency is very low, or even impossible to complete. Therefore, efficient statistics and analysis tools for the call stack are particularly important. This paper proposes an resource usage anomaly detection scheme for process behavior based on call stack coding and anomaly detection algorithm. It obtains the call stack by eBPF technology and establishes a hash table by map mechanism. It samples the call stack codes of all processes running in the machine at a specific frequency during the detection, and records the number of samples and execution time of each different call stack code. A user mode program reads data from the buffer. The call stack statistics is analyzed in user space, and the abnormal number of process call stacks is found by anomaly detection algorithm every period of time, which is convenient to find the call bottleneck of the machine causing high load. The abnormal call stacks are used to optimize the program and improve the performance of the machine, and are compatible with the data collected by Perf. The tool is efficient, accurate, scalable, and can quickly locate performance problems in the production environment.","2024-06-14","2025-07-09 02:15:10","2025-07-09 02:15:10","2025-07-08","1458–1462","","","","","","","AIPR '23","","","","Association for Computing Machinery","New York, NY, USA","","","","","","ACM Digital Library","","","","C:\Users\Felipe\Zotero\storage\85U94AZ7\Liu et al. - 2024 - Process resource usage anomaly detection method based on process call stack in Linux Server.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"85LACDIT","webpage","","","Proceedings of the 2021 CHI Conference on Human Factors in Computing Systems","ACM Conferences","","","","https://dl.acm.org/doi/proceedings/10.1145/3411764","","","2025-07-09 02:15:40","2025-07-09 02:15:40","2025-07-09 02:15:40","","","","","","","","","","","","","","en","","","","","","","","","C:\Users\Felipe\Zotero\storage\V65ZE95E\3411764.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"I9858T6S","conferencePaper","2024","Schröder, Dominik; Dmitriev, Daniil; Cui, Hugo; Loureiro, Bruno","Asymptotics of learning with deep structured (random) features","Proceedings of the 41st International Conference on Machine Learning","","","","","For a large class of feature maps we provide a tight asymptotic characterisation of the test error associated with learning the readout layer, in the high-dimensional limit where the input dimension, hidden layer widths, and number of training samples are proportionally large. This characterization is formulated in terms of the population covariance of the features. Our work is partially motivated by the problem of learning with Gaussian rainbow neural networks, namely deep non-linear fully-connected networks with random but structured weights, whose row-wise covariances are further allowed to depend on the weights of previous layers. For such networks we also derive a closed-form formula for the feature covariance in terms of the weight matrices. We further find that in some cases our results can capture feature maps learned by deep, finite-width neural networks trained under gradient descent.","2024-07-21","2025-07-09 02:15:43","2025-07-09 02:15:43","2025-07-08","43862–43894","","","235","","","","ICML'24","","","","JMLR.org","Vienna, Austria","","","","","","ACM Digital Library","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZX9BS3CK","webpage","","","Proceedings of the 15th ACM Multimedia Systems Conference","ACM Conferences","","","","https://dl.acm.org/doi/proceedings/10.1145/3625468","","","2025-07-09 02:15:47","2025-07-09 02:15:47","2025-07-09 02:15:47","","","","","","","","","","","","","","en","","","","","","","","","C:\Users\Felipe\Zotero\storage\E4949AAY\3625468.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ABSFCVEI","journalArticle","2021","Fang, Xiaodong; Chang, Chan; Liu, Genggeng","Using Bayesian network technology to predict the semiconductor manufacturing yield rate in IoT","J. Supercomput.","","0920-8542","10.1007/s11227-021-03649-z","https://doi.org/10.1007/s11227-021-03649-z","In the era of the knowledge economy, one of the key issues is how to integrate and use intelligent information systems to collect data and make valuable predictions to support business decisions. Intelligent information systems use artificial intelligence to enhance system performance, giving the enterprise a competitive advantage. This paper uses ontology technology for user requirements analysis—defining the class, slot, and instance of the ontology—and then designs the system architecture based on that ontology. In accordance with the firm’s requirements, we build a data warehouse system that is integrated with different data sources within the enterprise and that supports a web-based interface in the Internet of Things (IoT). The system also supports the standard queries, reports, summary tables, and datasets required for data mining. The proposed data mining method for manufacturing industries that use Bayesian network incorporates Bayesian theory and graphical models and can predict causal and probabilistic relationships among a set of variables. Our results bring information system functionality closer to satisfying the real-world needs of business. The proposed system can reduce production cycle times, increase the speed and accuracy with which production information is analyzed, and offer predictions that can be used for better business decisions. Data mining technology can improve the efficiency of manufacturing processes by using feedback data to tune the manufacturing parameters and improve the accuracy of yield rate predictions, giving the firm a greater competitive advantage.","2021-08-01","2025-07-09 02:15:57","2025-07-09 03:53:48","2025-07-09 02:15:55","9020–9045","","8","77","","","","","","","","","","","","","","","ACM Digital Library","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4HLR2JWL","journalArticle","2023","Nyangaresi, Vincent Omollo; View Profile","Privacy Preserving Three-factor Authentication Protocol for Secure Message Forwarding in Wireless Body Area Networks","Ad Hoc Networks","","","10.1016/j.adhoc.2023.103117","https://dl.acm.org/doi/10.1016/j.adhoc.2023.103117","","2023-04","2025-07-09 02:16:01","2025-07-09 02:16:01","2025-07-09 02:15:55","","","C","142","","","","","","","","","","","","","","","dl-acm-org.ezproxy.uniandes.edu.co (Atypon)","","Publisher: Elsevier Science Publishers B. V.","","","","","Authentication; performance; anonymous; privacy; security; WBAN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"46MQVGAD","journalArticle","2023","Wang, Yawen; Xue, Weixian; Zhang, Anqi","Application of Big Data Technology in Enterprise Information Security Management and Risk Assessment","J. Glob. Inf. Manage.","","1062-7375","10.4018/JGIM.324465","https://doi.org/10.4018/JGIM.324465","Nowadays, the application of enterprise management information has been deeply rooted in daily business activities, and the management risk of enterprise information security (EIS) has also increased. The use of advanced means to provide security protection for it has become the top priority. To optimize the EIS management system, and carry on the risk assessment (RA), firstly, this study analyzes the current situation of the enterprise's internal information management and summarizes the shortcomings and security risks faced by the system. In the era of big data (BD), the security risks of database information systems show a diversified trend. Secondly, to explore the application of BD technology in EIS management, the characteristics of this technology and security control measures for risks are summarized to strengthen the enterprise's information management innovation and implement the application of data security technology.","2023-06-09","2025-07-09 02:20:53","2025-07-09 02:20:53","2025-07-09 02:20:53","1–16","","3","31","","","","","","","","","","","","","","","ACM Digital Library","","","","C:\Users\Felipe\Zotero\storage\XVSPDHMJ\Wang et al. - 2023 - Application of Big Data Technology in Enterprise Information Security Management and Risk Assessment.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DYAD6LNK","journalArticle","2023","Cheng, Sheng; Paley, Derek A.","Cooperative estimation and control of a diffusion-based spatiotemporal process using mobile sensors and actuators","Auton. Robots","","0929-5593","10.1007/s10514-023-10105-9","https://doi.org/10.1007/s10514-023-10105-9","Monitoring and controlling a large-scale spatiotemporal process can be costly and dangerous for human operators, which can delegate the task to mobile robots for improved efficiency at a lower cost. The complex evolution of the spatiotemporal process and limited onboard resources of the robots motivate a holistic design of the robots’ actions to complete the tasks efficiently. This paper describes a cooperative framework for estimating and controlling a spatiotemporal process using a team of mobile robots that have limited onboard resources. We model the spatiotemporal process as a 2D diffusion equation that can characterize the intrinsic dynamics of the process with a partial differential equation (PDE). Measurement and actuation of the diffusion process are performed by mobile robots carrying sensors and actuators. The core of the framework is a nonlinear optimization problem, that simultaneously seeks the actuation and guidance of the robots to control the spatiotemporal process subject to the PDE dynamics. The limited onboard resources are formulated as inequality constraints on the actuation and speed of the robots. Extensive numerical studies analyze and evaluate the proposed framework using nondimensionalization and compare the optimal strategy to baseline strategies. The framework is demonstrated on an outdoor multi-quadrotor testbed using hardware-in-the-loop simulations.","2023-05-24","2025-07-09 02:22:17","2025-07-09 02:22:17","2025-07-09 02:22:17","715–731","","6","47","","","","","","","","","","","","","","","ACM Digital Library","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NWKD8NTY","journalArticle","2022","Xie, Wangsong; Farouk, Ahmed","Financial Self-Service Transaction Method Based on Wireless Communication Network","Sci. Program.","","1058-9244","10.1155/2022/4570550","https://doi.org/10.1155/2022/4570550","With the advent of the new era and the rapid development of the service industry, a self-contained terminal control business with its high-performance operation provides reliable information, saves a lot of manpower and time resources, and maintains flexibility, thus becoming an insignificant and important part of the financial services industry. This article aims to study the financial self-service transaction method based on a wireless communication network. This article starts from three stages such as functional planning, future direction, and final management and makes every effort to help the bank focus on three-dimensional and intelligent development of main business channel services from three levels such as technology, facilities, and channels, so as to realize the banking business from “production and direction” to “the transformation of marketing and experience,” providing end users with a brand-new work experience at anytime and anywhere to increase productivity and reduce labor costs. The research results show that more than 80% of the interviewed people have expressed affirmation of the financial self-service transaction service under the wireless communication network, and the interactive design of the operation interface and the information data and security system need to be further improved.","2022-01-01","2025-07-09 02:22:23","2025-07-09 02:22:23","2025-07-09 02:22:23","","","","2022","","","","","","","","","","","","","","","ACM Digital Library","","","","C:\Users\Felipe\Zotero\storage\BMBRLR7L\Xie and Farouk - 2022 - Financial Self-Service Transaction Method Based on Wireless Communication Network.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CJFE8929","webpage","","","Proceedings of the 2024 4th International Conference on Artificial Intelligence, Big Data and Algorithms","ACM Other conferences","","","","https://dl.acm.org/doi/proceedings/10.1145/3690407","","","2025-07-09 02:22:50","2025-07-09 02:22:50","2025-07-09 02:22:50","","","","","","","","","","","","","","en","","","","","","","","","C:\Users\Felipe\Zotero\storage\RBUGZQ7E\3690407.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HJ4Q5RW9","journalArticle","2023","Bernstein, Daniel J.","Cryptographic Competitions","J. Cryptol.","","0933-2790","10.1007/s00145-023-09467-1","https://doi.org/10.1007/s00145-023-09467-1","Competitions are widely viewed as the safest way to select cryptographic algorithms. This paper surveys procedures that have been used in cryptographic competitions, and analyzes the extent to which those procedures reduce security risks.","2023-12-08","2025-07-09 02:22:52","2025-07-09 03:53:41","2025-07-09 02:22:52","","","1","37","","","","","","","","","","","","","","","ACM Digital Library","","","","C:\Users\Felipe\Zotero\storage\SS6PF7AG\Bernstein - 2023 - Cryptographic Competitions.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"L2CQ28VH","journalArticle","2024","Chao, Yingna; Zhu, Hongfeng; Zhou, Yueding","Integrating Visual Transformer and Graph Neural Network for Visual Analysis in Digital Marketing: Exploring and Predicting Advertising Effectiveness","J. Organ. End User Comput.","","1546-2234","10.4018/JOEUC.342092","https://doi.org/10.4018/JOEUC.342092","In today's digital economy, digital marketing has become a crucial means for businesses to drive growth and enhance brand exposure. However, with increasing competition, predicting and optimizing advertising effectiveness has become a pivotal component in formulating digital marketing strategies. In order to better understand ad creatives and deeply explore the information within them, this study focuses on integrating visual transformer (VIT) and graph neural network (GNN) methods. Additionally, the study leverages generative adversarial networks (GAN) to enhance the quality of visual features, aiming to achieve visual analysis, exploration, and prediction of advertising effectiveness in digital marketing. This approach begins by employing VIT, an emerging visual transformer technology, to transform image information into high-dimensional feature representations.","2024-04-09","2025-07-09 02:22:55","2025-07-09 02:22:55","2025-07-09 02:22:55","1–28","","1","36","","","Integrating Visual Transformer and Graph Neural Network for Visual Analysis in Digital Marketing","","","","","","","","","","","","ACM Digital Library","","","","C:\Users\Felipe\Zotero\storage\LTNVNUZB\Chao et al. - 2024 - Integrating Visual Transformer and Graph Neural Network for Visual Analysis in Digital Marketing Ex.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TUQGMLAZ","journalArticle","2022","Ji, Xudong; Ji, Xiao-Fang; Wei, Hongxing; Chen, Youdong; Xue, Wei; Hernández-Pérez, José Alfredo","BP Network Model Based on SCLBOA for House Price Forecasting","Intell. Neuroscience","","1687-5265","10.1155/2022/8148586","https://doi.org/10.1155/2022/8148586","Butterfly optimization algorithm (BOA) is a new swarm intelligence algorithm mimicking the behaviors of butterflies. However, there is still much room for improvement. In order to enhance the convergence speed and accuracy of the BOA, we present an improved algorithm SCLBOA based on SIBOA, which incorporates a logical mapping and a Lévy flight mechanism. The logical chaotic map is used for population initialization, and then the Lévy flight mechanism is integrated into the SCLBOA algorithm. To evaluate the performance of the SCLBOA, we conducted many experiments on standard test functions. The simulation results suggest that the SCLBOA is capable of high-precision optimization, fast convergence, and effective global optimization, all of which show that our method outperforms other methods in solving mathematical optimization problems. Finally, the BP network is optimized according to the SCLBOA (SCLBOA-BP) to further verify the availability of the algorithm. Simulation experiments prove the practicability of this method by building a Boston housing price prediction model for training.","2022-01-01","2025-07-09 02:23:48","2025-07-09 02:23:48","2025-07-09 02:23:48","","","","2022","","","","","","","","","","","","","","","ACM Digital Library","","","","C:\Users\Felipe\Zotero\storage\CWEDREG9\Ji et al. - 2022 - BP Network Model Based on SCLBOA for House Price Forecasting.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8V8S44WW","conferencePaper","2021","Wang, En; Luan, Dongming; Yang, Yongjian; Wang, Zihe; Dong, Pengmin; Li, Dawei; Liu, Wenbin; Wu, Jie","Distributed Game-Theoretical Route Navigation for Vehicular Crowdsensing","Proceedings of the 50th International Conference on Parallel Processing","978-1-4503-9068-2","","10.1145/3472456.3472498","https://dl.acm.org/doi/10.1145/3472456.3472498","Vehicular CrowdSensing (VCS) has become a powerful sensing paradigm by selecting users driving vehicles to perform tasks. In most existing research, the platform centrally allocates tasks according to the collected user information. We argue that the information collection process results in user privacy leakage, and the centralized allocation leads to a heavy computation complexity. We propose to apply a distributed task allocation method in the widely-used route navigation system. The navigation system recommends several routes to a user and each route may cover some tasks. Then, the user distributively selects a route according to the route profit (task reward minus route cost). Since the task reward is shared by users, the route selections of users may influence each other. Hence, it remains unclear how to design a distributed route navigation approach to reach an equilibrium state (i.e., each user is satisfied with the selected route), while guaranteeing a good total profit. To this end, we formulate the problem as a multi-user potential game and propose a distributed route navigation algorithm. The trace-based simulation results verify that the proposed algorithm achieves a Nash equilibrium, while achieving a total user profit performance close to that of the optimal solution.","2021-10-05","2025-07-09 02:24:15","2025-07-09 02:24:15","2025-07-08","1–11","","","","","","","ICPP '21","","","","Association for Computing Machinery","New York, NY, USA","","","","","","ACM Digital Library","","","","C:\Users\Felipe\Zotero\storage\UN7APWG3\Wang et al. - 2021 - Distributed Game-Theoretical Route Navigation for Vehicular Crowdsensing.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TQ22GR78","webpage","","","Proceedings of the 2023 International Conference on Information Education and Artificial Intelligence","ACM Other conferences","","","","https://dl.acm.org/doi/proceedings/10.1145/3660043","","","2025-07-09 02:24:19","2025-07-09 02:24:19","2025-07-09 02:24:19","","","","","","","","","","","","","","en","","","","","","","","","C:\Users\Felipe\Zotero\storage\9AQYN9LG\3660043.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8ZM4HFNA","journalArticle","2021","Kumar, Ashwini; Singh, Omveer","Recent Strategies for Automatic Generation Control of Power Systems With Diverse Energy Sources","Int. J. Syst. Dyn. Appl.","","2160-9772","10.4018/IJSDA.20211001.oa8","https://doi.org/10.4018/IJSDA.20211001.oa8","This paper reveals Automatic Generation Control (AGC) strategies of power systems including diverse type power generating sources and comprehensive literature review is also presented. These diverse type energy sources considered conventional power sources like thermal, diesel, nuclear, etc. and Renewable Energy Sources (RESs). RESs are solar energy, wind energy, hydro energy, etc. A variety of AGC schemes based on hard, soft and artificial intelligent computation techniques is presented here. The benefits and their limitations of these energy generating units are also taken in this article. In the present scenario, deregulation, smart micro-grid and grid concept is also utilized with interconnection of the considered energy generating sources. The literature of this review article fulfills the gap of recent and previous decades research work and provides future exploration in AGC techniques.","2021-06-25","2025-07-09 02:25:46","2025-07-09 02:25:46","2025-07-09 02:25:46","1–26","","4","10","","","","","","","","","","","","","","","ACM Digital Library","","","","C:\Users\Felipe\Zotero\storage\UA546RXE\Kumar and Singh - 2021 - Recent Strategies for Automatic Generation Control of Power Systems With Diverse Energy Sources.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YMSH7IR4","webpage","","","Proceedings of the ACM SIGCOMM 2023 Conference","ACM Conferences","","","","https://dl.acm.org/doi/proceedings/10.1145/3603269","","","2025-07-09 02:27:44","2025-07-09 02:27:44","2025-07-09 02:27:44","","","","","","","","","","","","","","en","","","","","","","","","C:\Users\Felipe\Zotero\storage\HN574IFF\3603269.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C486P9TB","webpage","","","Proceedings of the 2024 International Conference on Computer and Multimedia Technology","ACM Other conferences","","","","https://dl.acm.org/doi/proceedings/10.1145/3675249","","","2025-07-09 02:27:46","2025-07-09 02:27:46","2025-07-09 02:27:46","","","","","","","","","","","","","","en","","","","","","","","","C:\Users\Felipe\Zotero\storage\SNFS5MEZ\3675249.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FZW33X4T","webpage","","","Proceedings of the 2024 on ACM SIGSAC Conference on Computer and Communications Security","ACM Conferences","","","","https://dl.acm.org/doi/proceedings/10.1145/3658644","","","2025-07-09 02:34:18","2025-07-09 02:34:18","2025-07-09 02:34:18","","","","","","","","","","","","","","en","","","","","","","","","C:\Users\Felipe\Zotero\storage\SMM96HJK\3658644.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NGZJFWCZ","webpage","","","Proceedings of the 2024 8th International Conference on Control Engineering and Artificial Intelligence","ACM Other conferences","","","","https://dl.acm.org/doi/proceedings/10.1145/3640824","","","2025-07-09 02:34:21","2025-07-09 02:34:21","2025-07-09 02:34:21","","","","","","","","","","","","","","en","","","","","","","","","C:\Users\Felipe\Zotero\storage\3LVXRLXM\3640824.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"JXJCXUTA","webpage","","","Proceedings of the 3rd International Conference on Electronic Information Technology and Smart Agriculture","ACM Other conferences","","","","https://dl.acm.org/doi/proceedings/10.1145/3641343","","","2025-07-09 02:34:29","2025-07-09 02:34:29","2025-07-09 02:34:29","","","","","","","","","","","","","","en","","","","","","","","","C:\Users\Felipe\Zotero\storage\XQDP58VA\3641343.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"JNPYF9IE","webpage","","","Proceedings of the 2024 Guangdong-Hong Kong-Macao Greater Bay Area International Conference on Digital Economy and Artificial Intelligence","ACM Other conferences","","","","https://dl.acm.org/doi/proceedings/10.1145/3675417","","","2025-07-09 02:34:36","2025-07-09 02:34:36","2025-07-09 02:34:36","","","","","","","","","","","","","","en","","","","","","","","","C:\Users\Felipe\Zotero\storage\4STNSDWG\3675417.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"D66Y2PDI","webpage","","","Proceedings of the 23rd International Conference on Autonomous Agents and Multiagent Systems","ACM Conferences","","","","https://dl.acm.org/doi/proceedings/10.5555/3635637","","","2025-07-09 02:34:38","2025-07-09 02:34:38","2025-07-09 02:34:38","","","","","","","","","","","","","","en","","","","","","","","","C:\Users\Felipe\Zotero\storage\57YBYLJJ\3635637.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"WWYQTNN8","webpage","","","Proceedings of the 2024 International Conference on Machine Intelligence and Digital Applications","ACM Other conferences","","","","https://dl.acm.org/doi/proceedings/10.1145/3662739","","","2025-07-09 02:36:44","2025-07-09 02:36:44","2025-07-09 02:36:44","","","","","","","","","","","","","","en","","","","","","","","","C:\Users\Felipe\Zotero\storage\QNQU2H55\3662739.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"JJ78BKXB","webpage","","","Proceedings of the 2023 2nd Asia Conference on Algorithms, Computing and Machine Learning","ACM Other conferences","","","","https://dl.acm.org/doi/proceedings/10.1145/3590003","","","2025-07-09 02:38:44","2025-07-09 02:38:44","2025-07-09 02:38:44","","","","","","","","","","","","","","en","","","","","","","","","C:\Users\Felipe\Zotero\storage\WRVJBEIH\3590003.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"997FEXUH","webpage","","","Proceedings of the 25th Annual International Conference on Digital Government Research","ACM Other conferences","","","","https://dl.acm.org/doi/proceedings/10.1145/3657054","","","2025-07-09 02:38:45","2025-07-09 02:38:45","2025-07-09 02:38:45","","","","","","","","","","","","","","en","","","","","","","","","C:\Users\Felipe\Zotero\storage\43Y9E7DV\3657054.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
